,BSAN,BSAS,BSAV,CTI,ELEV,EVI,LSTD,LSTN,REF1,REF2,REF3,REF7,RELI,TMAP,TMFI,Depth,Ca,P,pH,SOC,Sand
288,-0.297101438045502,-0.30000001192092896,-0.246360585093498,-0.3654859662055971,2.9160356521606405,-0.21647229790687603,0.43522122502327004,-1.3059482574462902,-0.19636364281177499,-0.344155848026276,-0.144927531480789,-0.0771169364452362,0.175671085715294,0.24738469719886802,0.0899039506912231,Subsoil,5.353327177308951,-0.27997052830782,1.7700159654558998,1.6815855247323,-1.19270745117953
289,-0.384057968854904,-0.3818181753158571,-0.34714445471763594,-0.582659363746643,2.9026725292205797,-0.005102040711790321,-0.0169491954147816,-0.7415695190429691,-0.297454535961151,-0.331168830394745,-0.217391297221184,-0.216229841113091,0.9911654591560359,0.24738469719886802,0.0899039506912231,Topsoil,5.41117742228319,-0.26959513046896,1.91030863870551,4.6117189380333095,-0.8996486331327741
290,-0.384057968854904,-0.3818181753158571,-0.34714445471763594,-0.582659363746643,2.9026725292205797,-0.005102040711790321,-0.0169491954147816,-0.7415695190429691,-0.297454535961151,-0.331168830394745,-0.217391297221184,-0.216229841113091,0.9911654591560359,0.24738469719886802,0.0899039506912231,Subsoil,8.13013893607274,-0.36989064291126705,1.98513139777197,4.59609155982904,-0.964349930623616
291,-0.507246375083923,-0.49090909957885703,-0.42553192377090504,-0.5354384779930109,2.83363032341003,-0.0867346972227097,-0.11631958186626401,-0.6228744983673101,-0.36945453286171004,-0.5213357806205751,-0.32919254899025,-0.337701618671417,1.48386001586914,0.24738469719886802,0.0899039506912231,Topsoil,5.45456510601388,-0.33876444939468897,2.0225427773052003,2.71299248621426,-0.10420326986301402
292,-0.507246375083923,-0.49090909957885703,-0.42553192377090504,-0.5354384779930109,2.83363032341003,-0.0867346972227097,-0.11631958186626401,-0.6228744983673101,-0.36945453286171004,-0.5213357806205751,-0.32919254899025,-0.337701618671417,1.48386001586914,0.24738469719886802,0.0899039506912231,Subsoil,9.047065318914528,-0.407933768320418,2.16283545055482,2.9708442265847497,0.0442291184983291
293,-0.45652174949646,-0.436363637447357,-0.34714445471763594,0.85081148147583,2.32583522796631,-0.159620985388756,-0.210552513599396,-0.560516119003296,-0.28436362743377697,-0.4564007520675661,-0.16149067878723097,-0.22177419066429102,1.9595650434493999,0.24738469719886802,0.0899039506912231,Topsoil,9.43176944799326,-0.3871829726427,1.8728972591722801,7.619989242355679,-0.393456129233836
294,-0.45652174949646,-0.436363637447357,-0.34714445471763594,0.85081148147583,2.32583522796631,-0.159620985388756,-0.210552513599396,-0.560516119003296,-0.28436362743377697,-0.4564007520675661,-0.16149067878723097,-0.22177419066429102,1.9595650434493999,0.24738469719886802,0.0899039506912231,Subsoil,5.91447455355913,-0.41485070021299103,2.13477691590489,7.20586371994247,-0.583754063030429
295,-0.398550719022751,-0.39090910553932207,-0.335946261882782,-0.5112293362617489,2.8893096446991002,-0.162536442279816,0.6354036927223211,-1.41497731208801,-0.46618181467056297,-0.7884972095489499,-0.354037255048752,-0.205645158886909,-0.0282025150954723,0.24738469719886802,0.0899039506912231,Topsoil,5.420722712703941,-0.290345926146679,1.81678018987243,2.2129163836775496,-1.2574087486703702
296,-0.398550719022751,-0.39090910553932207,-0.335946261882782,-0.5112293362617489,2.8893096446991002,-0.162536442279816,0.6354036927223211,-1.41497731208801,-0.46618181467056297,-0.7884972095489499,-0.354037255048752,-0.205645158886909,-0.0282025150954723,0.24738469719886802,0.0899039506912231,Subsoil,4.983953363148389,-0.34913984723354896,1.8635444142889699,1.9863193997156101,-1.31830408748528
297,-0.427536219358444,-0.42727273702621504,-0.380739092826843,-0.32170084118843106,2.93385291099548,-0.15524780750274697,0.5493203401565551,-1.2979156970977799,-0.43127271533012396,-0.7115027904510501,-0.335403740406036,-0.23487903177738198,-0.317023456096649,0.24738469719886802,0.0899039506912231,Topsoil,4.6455294300490495,-0.314555187770684,1.8448387245223599,1.8534866849793,-1.1889014925036
298,-0.427536219358444,-0.42727273702621504,-0.380739092826843,-0.32170084118843106,2.93385291099548,-0.15524780750274697,0.5493203401565551,-1.2979156970977799,-0.43127271533012396,-0.7115027904510501,-0.335403740406036,-0.23487903177738198,-0.317023456096649,0.24738469719886802,0.0899039506912231,Subsoil,5.64344615585479,-0.35951524507240795,1.83548587963905,2.1582205599626003,-1.3563636742446001
299,-0.32608696818351696,-0.33636364340782204,-0.302351623773575,-0.8341698050498959,2.73340749740601,-0.135568514466286,0.17154143750667597,-0.721141755580902,-0.28872728347778304,-0.435992568731308,-0.204968944191933,-0.21522177755832697,0.396534144878387,0.24738469719886802,0.0899039506912231,Topsoil,4.33024559493941,-0.203884277489518,1.7045460512727402,4.55702311431836,-0.9947976000310709
300,-0.42028984427452104,-0.41818180680275,-0.391937285661697,-0.731648445129395,2.78017807006836,-0.0852769687771797,-0.12472677975893,-0.632726550102234,-0.328727275133133,-0.45547309517860396,-0.246376812458038,-0.224798381328583,1.2460074424743701,0.24738469719886802,0.0899039506912231,Topsoil,3.46249192032573,-0.248844334791242,1.7793688103391998,3.96318274255602,-1.06711081487378
301,-0.42028984427452104,-0.41818180680275,-0.391937285661697,-0.731648445129395,2.78017807006836,-0.0852769687771797,-0.12472677975893,-0.632726550102234,-0.328727275133133,-0.45547309517860396,-0.246376812458038,-0.224798381328583,1.2460074424743701,0.24738469719886802,0.0899039506912231,Subsoil,3.0344001075163103,-0.25230280073752803,1.71389889615605,3.4318518836107703,-1.2688266246981699
302,-0.5942028760910029,-0.5727272629737851,-0.48152294754982,0.461794435977936,2.84253907203674,-0.278425663709641,0.7297901511192321,-1.35307371616364,-0.519999980926514,-0.938775539398193,-0.5134575366973879,-0.37247982621192893,-0.23207610845565804,0.24738469719886802,0.0899039506912231,Topsoil,3.691000387974,-0.27997052830782,1.75131027568928,1.4393611625660903,-1.36397559159646
303,-0.5942028760910029,-0.5727272629737851,-0.48152294754982,0.461794435977936,2.84253907203674,-0.278425663709641,0.7297901511192321,-1.35307371616364,-0.519999980926514,-0.938775539398193,-0.5134575366973879,-0.37247982621192893,-0.23207610845565804,0.24738469719886802,0.0899039506912231,Subsoil,4.35917071742654,-0.35951524507240795,1.75131027568928,1.54093912089386,-1.35255771556867
304,-0.58695650100708,-0.5636363625526429,-0.48152294754982,-0.463617533445358,2.8759465217590297,-0.27259474992752103,0.6297906041145319,-1.37075161933899,-0.506181836128235,-0.9183673262596129,-0.48654243350029,-0.35786288976669295,-0.198097184300423,0.24738469719886802,0.0899039506912231,Topsoil,3.7401730962021102,-0.314555187770684,1.8261330347557398,1.61126232281308,-1.3144981288093502
305,-0.58695650100708,-0.5636363625526429,-0.48152294754982,-0.463617533445358,2.8759465217590297,-0.27259474992752103,0.6297906041145319,-1.37075161933899,-0.506181836128235,-0.9183673262596129,-0.48654243350029,-0.35786288976669295,-0.198097184300423,0.24738469719886802,0.0899039506912231,Subsoil,3.67075280223301,-0.273053596415247,1.8448387245223599,1.66595814652803,-1.2992742941056201
306,-0.318840593099594,-0.318181812763214,-0.25755879282951394,-0.191371202468872,2.8603563308715803,0.10349854081869099,0.5679479241371149,-1.03950357437134,-0.20654545724391896,-0.131725415587425,0.0207039341330528,-0.0176411289721727,0.26061841845512396,0.24738469719886802,0.0899039506912231,Topsoil,2.6005232702094703,2.68047632171338,1.69519320638944,2.9864716047890196,-0.831141376966001
307,-0.318840593099594,-0.318181812763214,-0.25755879282951394,-0.191371202468872,2.8603563308715803,0.10349854081869099,0.5679479241371149,-1.03950357437134,-0.20654545724391896,-0.131725415587425,0.0207039341330528,-0.0176411289721727,0.26061841845512396,0.24738469719886802,0.0899039506912231,Subsoil,3.6215800940048997,0.04512527064310701,1.49878346383998,3.01772636119756,-1.02143931076259
308,-0.550724625587463,-0.527272701263428,-0.43673011660575894,-0.25682973861694297,2.83585739135742,-0.21064139902591697,0.6662185192108149,-1.12060976028442,-0.47272726893425004,-0.821892380714417,-0.38716354966163596,-0.29737904667854304,-0.469928652048111,0.24738469719886802,0.0899039506912231,Topsoil,2.83973403317797,0.000165213341383109,1.8822501040555901,1.6972129029365801,-1.31069217013342
309,-0.550724625587463,-0.527272701263428,-0.43673011660575894,-0.25682973861694297,2.83585739135742,-0.21064139902591697,0.6662185192108149,-1.12060976028442,-0.47272726893425004,-0.821892380714417,-0.38716354966163596,-0.29737904667854304,-0.469928652048111,0.24738469719886802,0.0899039506912231,Subsoil,2.8686591556651004,-0.36989064291126705,1.9570728631220502,1.7050265920387098,-1.35255771556867
310,-0.42028984427452104,-0.436363637447357,-0.391937285661697,-0.544723927974701,2.93608021736145,-0.15597668290138197,0.6802833080291751,-1.3669472932815598,-0.436363637447357,-0.692949891090393,-0.40579709410667403,-0.26663306355476396,-0.23207610845565804,0.24738469719886802,0.0899039506912231,Topsoil,2.64593571251425,-0.248844334791242,1.73260458592267,3.4787340182235895,-1.0594988975219102
311,-0.42028984427452104,-0.436363637447357,-0.391937285661697,-0.544723927974701,2.93608021736145,-0.15597668290138197,0.6802833080291751,-1.3669472932815598,-0.436363637447357,-0.692949891090393,-0.40579709410667403,-0.26663306355476396,-0.23207610845565804,0.24738469719886802,0.0899039506912231,Subsoil,2.90047679040093,-0.30417978993182504,1.78872165522251,3.8928595406368,-1.1850955338276599
312,-0.557971000671387,-0.536363661289215,-0.447928339242935,-0.522313237190247,2.8581292629241903,-0.30393585562706,0.735700488090515,-1.45083439350128,-0.482909083366394,-0.90166974067688,-0.48654243350029,-0.32006049156189004,-0.35100236535072304,0.24738469719886802,0.0899039506912231,Topsoil,3.23022318675413,-0.245385868844955,1.8635444142889699,1.4159200952596798,-1.3868113436520502
313,-0.557971000671387,-0.536363661289215,-0.447928339242935,-0.522313237190247,2.8581292629241903,-0.30393585562706,0.735700488090515,-1.45083439350128,-0.482909083366394,-0.90166974067688,-0.48654243350029,-0.32006049156189004,-0.35100236535072304,0.24738469719886802,0.0899039506912231,Subsoil,1.88722974967702,12.8068646124401,1.75131027568928,6.9870804250826595,-0.8044996662344781
314,-0.550724625587463,-0.545454561710358,-0.470324754714966,-0.353836476802826,2.83808469772339,-0.310495615005493,0.7849348783493041,-1.44881856441498,-0.5345454812049871,-0.994434118270874,-0.515527963638306,-0.324596762657166,-0.38498130440712,0.24738469719886802,0.0899039506912231,Topsoil,4.78060975206391,-0.22463507316723605,1.83548587963905,1.8456729958771598,-1.3944232610039198
315,-0.550724625587463,-0.545454561710358,-0.470324754714966,-0.353836476802826,2.83808469772339,-0.310495615005493,0.7849348783493041,-1.44881856441498,-0.5345454812049871,-0.994434118270874,-0.515527963638306,-0.324596762657166,-0.38498130440712,0.24738469719886802,0.0899039506912231,Subsoil,2.6083330532809903,-0.32838905155583004,1.83548587963905,1.86911406318357,-1.4058411370317099
316,-0.5724637508392328,-0.545454561710358,-0.45912653207778903,-0.37048357725143394,2.82917594909668,-0.25874635577201804,0.7491807341575619,-1.36297750473022,-0.4959999918937679,-0.889610409736633,-0.43271222710609397,-0.28629031777381897,-0.435949712991714,0.24738469719886802,0.0899039506912231,Topsoil,2.8628741311676698,-0.32838905155583004,1.9196614835888202,1.6972129029365801,-1.34875175689274
317,-0.5724637508392328,-0.545454561710358,-0.45912653207778903,-0.37048357725143394,2.82917594909668,-0.25874635577201804,0.7491807341575619,-1.36297750473022,-0.4959999918937679,-0.889610409736633,-0.43271222710609397,-0.28629031777381897,-0.435949712991714,0.24738469719886802,0.0899039506912231,Subsoil,2.6864308839962203,-0.36643217696498104,2.00383708753859,1.92380988689852,-1.3601696329205302
318,-0.710144937038422,-0.7363636493682858,-0.727883517742157,-0.175122290849686,-1.00378620624542,0.744897961616516,-0.678328514099121,0.851702392101288,-0.661818206310272,-0.47495362162590005,-0.418219447135925,-0.735887110233307,-0.300033986568451,1.54470348358154,1.6418612003326398,Topsoil,-0.281575934407448,0.28721788688315897,-0.100553011205624,-0.146817725167524,0.0366172011464655
319,-0.710144937038422,-0.7363636493682858,-0.727883517742157,-0.175122290849686,-1.00378620624542,0.744897961616516,-0.678328514099121,0.851702392101288,-0.661818206310272,-0.47495362162590005,-0.418219447135925,-0.735887110233307,-0.300033986568451,1.54470348358154,1.6418612003326398,Subsoil,-0.35533499674961105,-0.0793795034232053,-0.287609908871776,-0.256209372597428,0.287810473757969
320,-0.673913061618805,-0.7181817889213559,-0.6942889094352719,-0.519063353538513,-1.00155901908875,0.860058307647705,-0.6692574620246889,0.9025340080261229,-0.693818211555481,-0.47495362162590005,-0.38095238804817205,-0.732862889766693,0.141692146658897,1.54470348358154,1.6418612003326398,Topsoil,-0.365748040844975,-0.0551702417992001,0.0303868171606826,-0.4046694655380129,1.1213154237870502
321,-0.673913061618805,-0.7181817889213559,-0.6942889094352719,-0.519063353538513,-1.00155901908875,0.860058307647705,-0.6692574620246889,0.9025340080261229,-0.693818211555481,-0.47495362162590005,-0.38095238804817205,-0.732862889766693,0.141692146658897,1.54470348358154,1.6418612003326398,Subsoil,-0.399590434154909,-0.248844334791242,0.0771510415772205,-0.521874802070053,0.5884812091565871
322,-0.6666666865348821,-0.699999988079071,-0.671892523765564,-0.0720964297652245,-1.0171492099762,0.8185130953788761,-0.691907525062561,0.799309730529785,-0.651636362075806,-0.435064941644669,-0.322981357574463,-0.696572601795197,-0.147128775715828,1.54470348358154,1.6418612003326398,Topsoil,-0.317732337516351,0.211131636064857,0.7131444936421371,-0.435924221946557,0.34489985389694705
323,-0.6666666865348821,-0.699999988079071,-0.671892523765564,-0.0720964297652245,-1.0171492099762,0.8185130953788761,-0.691907525062561,0.799309730529785,-0.651636362075806,-0.435064941644669,-0.322981357574463,-0.696572601795197,-0.147128775715828,1.54470348358154,1.6418612003326398,Subsoil,-0.39727642435593896,-0.186591947758085,0.38579492272637106,-0.553129558478597,0.725495721490134
324,-0.710144937038422,-0.745454549789429,-0.727883517742157,-0.12015266716480302,-1.0795099735259999,0.8425655961036679,-0.735251426696777,0.73004561662674,-0.703272700309753,-0.499072343111038,-0.40786749124527,-0.77318549156189,0.0397553518414497,1.54470348358154,1.6418612003326398,Topsoil,-0.42562304439331894,-0.297262858039252,0.0490925069272974,-0.498433734763645,0.284004515082037
325,-0.710144937038422,-0.745454549789429,-0.727883517742157,-0.12015266716480302,-1.0795099735259999,0.8425655961036679,-0.735251426696777,0.73004561662674,-0.703272700309753,-0.499072343111038,-0.40786749124527,-0.77318549156189,0.0397553518414497,1.54470348358154,1.6418612003326398,Subsoil,-0.4510771521819871,-0.362973711018695,-0.7178407735039251,-0.584384314887141,0.15460192010035298
326,-0.717391312122345,-0.745454549789429,-0.7166853547096249,-0.538954079151154,-1.0171492099762,0.904518961906433,-0.731525897979736,0.752070546150208,-0.7018181681633,-0.48794063925743103,-0.356107652187347,-0.7711693644523621,-0.113149844110012,1.54470348358154,1.6418612003326398,Topsoil,-0.35678125287396706,-0.100130299100924,0.19873802506021898,-0.3030915072102439,0.5123620356379489
327,-0.717391312122345,-0.745454549789429,-0.7166853547096249,-0.538954079151154,-1.0171492099762,0.904518961906433,-0.731525897979736,0.752070546150208,-0.7018181681633,-0.48794063925743103,-0.356107652187347,-0.7711693644523621,-0.113149844110012,1.54470348358154,1.6418612003326398,Subsoil,-0.44239961543584994,-0.307638255878111,0.15197380064368102,-0.5765706257850051,1.12512138246298
328,-0.652173936367035,-0.690909087657928,-0.683090686798096,-0.525390326976776,-0.9971047043800351,0.9081632494926449,-0.7295591235160831,0.7744315266609191,-0.6741818189620971,-0.406307965517044,-0.40786749124527,-0.7001007795333859,-0.0961603820323944,1.54470348358154,1.6418612003326398,Topsoil,-0.20289960124247397,0.297593284722018,0.30161931877660303,-0.131190346963252,0.0290052837946017
329,-0.652173936367035,-0.690909087657928,-0.683090686798096,-0.525390326976776,-0.9971047043800351,0.9081632494926449,-0.7295591235160831,0.7744315266609191,-0.6741818189620971,-0.406307965517044,-0.40786749124527,-0.7001007795333859,-0.0961603820323944,1.54470348358154,1.6418612003326398,Subsoil,-0.31541832771738104,-0.26267819857638697,0.357736388076448,-0.287464129005972,-0.138456897946401
330,-0.731884062290192,-0.754545450210571,-0.727883517742157,0.46736928820609996,-1.05723834037781,0.9161807298660279,-0.758961975574493,0.684346735477448,-0.7323636412620541,-0.502782940864563,-0.453416138887405,-0.8024193644523621,-0.198097184300423,1.54470348358154,1.6418612003326398,Topsoil,-0.445870630134305,-0.124339560724929,-0.26890421910516105,-0.5921980039892769,0.6722123000270881
331,-0.731884062290192,-0.754545450210571,-0.727883517742157,0.46736928820609996,-1.05723834037781,0.9161807298660279,-0.758961975574493,0.684346735477448,-0.7323636412620541,-0.502782940864563,-0.453416138887405,-0.8024193644523621,-0.198097184300423,1.54470348358154,1.6418612003326398,Subsoil,-0.47826676731988294,-0.25230280073752803,-0.399844047471467,-0.7406580969298621,0.489526283582358
332,-0.739130437374115,-0.754545450210571,-0.727883517742157,-0.595628023147583,-1.0060133934020998,0.8287171721458441,-0.7410230040550229,0.743148922920227,-0.717818200588226,-0.5287569761276251,-0.403726696968079,-0.8114919066429142,-0.147128775715828,1.54470348358154,1.6418612003326398,Topsoil,-0.4117389855995,-0.0102101844974763,-0.6897822388540029,-0.24839568349529198,0.23833301097085396
333,-0.739130437374115,-0.754545450210571,-0.727883517742157,-0.595628023147583,-1.0060133934020998,0.8287171721458441,-0.7410230040550229,0.743148922920227,-0.717818200588226,-0.5287569761276251,-0.403726696968079,-0.8114919066429142,-0.147128775715828,1.54470348358154,1.6418612003326398,Subsoil,-0.46322570362657894,-0.248844334791242,-0.811369222337002,-0.68596227321491,0.664600382675224
334,-0.702898561954498,-0.727272748947144,-0.7166853547096249,-0.611548662185669,-0.9770601391792301,0.9620991349220279,-0.725798904895782,0.772317409515381,-0.693090915679932,-0.39239332079887396,-0.37474119663238503,-0.7666330933570858,-0.13013930618763,1.54470348358154,1.6418612003326398,Topsoil,-0.44760613748353295,-0.22809353911352304,-0.287609908871776,-0.6000116930914129,0.65698846532336
335,-0.702898561954498,-0.727272748947144,-0.7166853547096249,-0.611548662185669,-0.9770601391792301,0.9620991349220279,-0.725798904895782,0.772317409515381,-0.693090915679932,-0.39239332079887396,-0.37474119663238503,-0.7666330933570858,-0.13013930618763,1.54470348358154,1.6418612003326398,Subsoil,-0.45049864973224496,-0.307638255878111,-0.7833106876870791,-0.6703348950106371,1.1175094651111201
336,-0.695652186870575,-0.7363636493682858,-0.739081740379333,-0.264548569917679,-0.9770601391792301,0.902332365512848,-0.764946639537811,0.806696176528931,-0.7192727327346801,-0.48794063925743103,-0.43271222710609397,-0.7908266186714169,-0.23207610845565804,1.54470348358154,1.6418612003326398,Topsoil,-0.37442557759111206,-0.248844334791242,-0.20343430492200698,-0.443737911048693,-0.30972503836333504
337,-0.695652186870575,-0.7363636493682858,-0.739081740379333,-0.264548569917679,-0.9770601391792301,0.902332365512848,-0.764946639537811,0.806696176528931,-0.7192727327346801,-0.48794063925743103,-0.43271222710609397,-0.7908266186714169,-0.23207610845565804,1.54470348358154,1.6418612003326398,Subsoil,-0.402772197628492,-0.33876444939468897,-0.549489565604389,-0.443737911048693,-1.0138273934107298
338,-0.652173936367035,-0.681818187236786,-0.683090686798096,-0.385926842689514,-1.02605795860291,0.9074344038963321,-0.720091700553894,0.8327581286430359,-0.662545442581177,-0.358070492744446,-0.312629401683807,-0.6930443644523621,-0.147128775715828,1.54470348358154,1.6418612003326398,Topsoil,-0.41347449294872796,0.0555006684819664,-0.474666806537928,-0.521874802070053,0.733107638841998
339,-0.652173936367035,-0.681818187236786,-0.683090686798096,-0.385926842689514,-1.02605795860291,0.9074344038963321,-0.720091700553894,0.8327581286430359,-0.662545442581177,-0.358070492744446,-0.312629401683807,-0.6930443644523621,-0.147128775715828,1.54470348358154,1.6418612003326398,Subsoil,-0.4539696644307,-0.255761266683814,-0.8581334467535401,-0.701589651419182,0.8016148950087709
340,-0.6884058117866519,-0.7181817889213559,-0.6942889094352719,0.221035033464432,-1.05946552753448,0.811953365802765,-0.7050756812095641,0.7968699932098392,-0.6421818137168879,-0.40909090638160706,-0.30227744579315197,-0.7101814746856691,-0.13013930618763,1.54470348358154,1.6418612003326398,Topsoil,-0.453391161980957,-0.318013653716971,-0.512078186071158,-0.7484717860319979,0.508556076962017
341,-0.6884058117866519,-0.7181817889213559,-0.6942889094352719,0.221035033464432,-1.05946552753448,0.811953365802765,-0.7050756812095641,0.7968699932098392,-0.6421818137168879,-0.40909090638160706,-0.30227744579315197,-0.7101814746856691,-0.13013930618763,1.54470348358154,1.6418612003326398,Subsoil,-0.4299618127663879,-0.19350887965065802,-0.287609908871776,-0.607825382193549,0.7445255148697929
342,-0.6884058117866519,-0.727272748947144,-0.727883517742157,-0.518099188804626,-0.9815144538879391,0.959183692932129,-0.753933548927307,0.913729965686798,-0.7061818242073059,-0.4564007520675661,-0.358178049325943,-0.763104856014252,-0.13013930618763,1.54470348358154,1.6418612003326398,Topsoil,-0.285914702780516,0.20421470417228402,0.24550224947675697,-0.29527781810810805,-0.0965913525111499
343,-0.6884058117866519,-0.727272748947144,-0.727883517742157,-0.518099188804626,-0.9815144538879391,0.959183692932129,-0.753933548927307,0.913729965686798,-0.7061818242073059,-0.4564007520675661,-0.358178049325943,-0.763104856014252,-0.13013930618763,1.54470348358154,1.6418612003326398,Subsoil,-0.339715430606564,-0.0724625715306324,0.21744371482683497,-0.443737911048693,0.177437672155945
344,-0.724637687206268,-0.754545450210571,-0.727883517742157,-0.5749501585960389,-1.0483295917511,0.869533538818359,-0.7289497256278991,0.834582805633545,-0.7083636522293091,-0.482374757528305,-0.440993785858154,-0.7711693644523621,-0.21508663892745997,1.54470348358154,1.6418612003326398,Topsoil,-0.32438511568838896,-0.40447530237413204,-0.5588424104876961,-0.72503071872559,-1.06330485619784
345,-0.724637687206268,-0.754545450210571,-0.727883517742157,-0.5749501585960389,-1.0483295917511,0.869533538818359,-0.7289497256278991,0.834582805633545,-0.7083636522293091,-0.482374757528305,-0.440993785858154,-0.7711693644523621,-0.21508663892745997,1.54470348358154,1.6418612003326398,Subsoil,-0.35996301634755,-0.411392234266705,-0.474666806537928,-0.850049744359766,-0.7359924100677042
346,-0.731884062290192,-0.754545450210571,-0.727883517742157,0.43609282374382,-1.037193775177,0.8884839415550229,-0.694379687309265,0.860355257987976,-0.693090915679932,-0.447124302387238,-0.354037255048752,-0.770665347576141,-0.21508663892745997,1.54470348358154,1.6418612003326398,Topsoil,-0.412317488049243,-0.0378779120677679,-0.577548100254312,-0.467178978355101,0.478108407554562
347,-0.731884062290192,-0.754545450210571,-0.727883517742157,0.43609282374382,-1.037193775177,0.8884839415550229,-0.694379687309265,0.860355257987976,-0.693090915679932,-0.447124302387238,-0.354037255048752,-0.770665347576141,-0.21508663892745997,1.54470348358154,1.6418612003326398,Subsoil,-0.45570517177992703,-0.22117660722095,-0.614959479787542,-0.654707516806365,0.7521374322216571
348,-0.6666666865348821,-0.699999988079071,-0.6942889094352719,-0.51277095079422,-1.0171492099762,0.801749289035797,-0.726061463356018,0.796761453151703,-0.648727297782898,-0.406307965517044,-0.38095238804817205,-0.69556450843811,-0.28304451704025296,1.54470348358154,1.6418612003326398,Topsoil,-0.38802038516006,0.138503851192841,-0.0724944765557013,-0.529688491172189,0.714077845462338
349,-0.6666666865348821,-0.699999988079071,-0.6942889094352719,-0.51277095079422,-1.0171492099762,0.801749289035797,-0.726061463356018,0.796761453151703,-0.648727297782898,-0.406307965517044,-0.38095238804817205,-0.69556450843811,-0.28304451704025296,1.54470348358154,1.6418612003326398,Subsoil,-0.4181025125466671,-0.10358876504721001,-0.10990585608893198,-0.654707516806365,0.6417646306196328
350,-0.557971000671387,-0.5545454621315,-0.593505024909973,-0.141442224383354,-0.5071269273757929,0.377551019191742,-0.12348328530788401,0.673905432224274,-0.5774545669555661,-0.497217059135437,-0.6169772148132321,-0.6038306355476379,0.0567448176443577,0.7469089031219479,1.0785944461822499,Topsoil,-0.472770994047329,-0.34222291534097604,-0.7271936183872341,-0.482806356559373,0.375347523304402
351,-0.557971000671387,-0.5545454621315,-0.593505024909973,-0.141442224383354,-0.5071269273757929,0.377551019191742,-0.12348328530788401,0.673905432224274,-0.5774545669555661,-0.497217059135437,-0.6169772148132321,-0.6038306355476379,0.0567448176443577,0.7469089031219479,1.0785944461822499,Subsoil,-0.49880360428573994,-0.39409990453527294,-1.054543189303,-0.662521205908501,-0.766440079475159
352,-0.49275362491607705,-0.518181800842285,-0.571108639240265,0.00408020708709955,-0.591759443283081,0.554664731025696,-0.0849597975611687,0.656785845756531,-0.5505454540252691,-0.32003709673881503,-0.5341615080833441,-0.49243950843810996,-0.367991834878922,0.7469089031219479,1.0785944461822499,Topsoil,-0.46640746710016207,-0.324930585609544,-0.942309050703308,-0.6156390712956851,0.687436134730815
353,-0.49275362491607705,-0.518181800842285,-0.571108639240265,0.00408020708709955,-0.591759443283081,0.554664731025696,-0.0849597975611687,0.656785845756531,-0.5505454540252691,-0.32003709673881503,-0.5341615080833441,-0.49243950843810996,-0.367991834878922,0.7469089031219479,1.0785944461822499,Subsoil,-0.4528126595312151,-0.37334910885755396,-0.8581334467535401,-0.623452760397821,-0.46576934407654097
354,-0.47826087474823,-0.5090909004211429,-0.571108639240265,-0.504651367664337,-0.6051225066185,0.6639941930770871,-0.125638335943222,0.6376916766166689,-0.626909077167511,-0.370129883289337,-0.583850920200348,-0.598286271095276,-0.198097184300423,0.7469089031219479,1.0785944461822499,Topsoil,-0.392069902308257,-0.214259675328377,-0.119258700972239,-0.2718367508017,0.234527052294923
355,-0.47826087474823,-0.5090909004211429,-0.571108639240265,-0.504651367664337,-0.6051225066185,0.6639941930770871,-0.125638335943222,0.6376916766166689,-0.626909077167511,-0.370129883289337,-0.583850920200348,-0.598286271095276,-0.198097184300423,0.7469089031219479,1.0785944461822499,Subsoil,-0.41549925152282596,-0.33876444939468897,-0.315668443521699,-0.5609432475807329,-0.0927853938352183
356,-0.579710125923157,-0.5909090638160711,-0.6382978558540339,-0.5021915435791021,-0.565033435821533,0.6953352689743039,-0.135670498013496,0.606605529785156,-0.6683636307716371,-0.42022264003753707,-0.641821920871735,-0.6214717626571661,0.10771321505308198,0.7469089031219479,1.0785944461822499,Topsoil,-0.49446483591267104,-0.33876444939468897,-0.8487806018702321,-0.779726542440542,1.21265843200941
357,-0.579710125923157,-0.5909090638160711,-0.6382978558540339,-0.5021915435791021,-0.565033435821533,0.6953352689743039,-0.135670498013496,0.606605529785156,-0.6683636307716371,-0.42022264003753707,-0.641821920871735,-0.6214717626571661,0.10771321505308198,0.7469089031219479,1.0785944461822499,Subsoil,-0.5034316238836799,-0.36989064291126705,-1.176130172786,-0.8109812988490859,0.835868523092158
358,-0.60869562625885,-0.636363625526428,-0.6942889094352719,-0.35925874114036604,-0.5605790615081789,0.6450437307357789,-0.19914805889129603,0.539078116416931,-0.552727282047272,-0.23654916882514998,-0.550724625587463,-0.619959652423859,-0.317023456096649,0.7469089031219479,1.0785944461822499,Topsoil,-0.443845871560207,-0.266136664522674,-0.36243266793823703,-0.4749926674572371,0.131766168044762
359,-0.60869562625885,-0.636363625526428,-0.6942889094352719,-0.35925874114036604,-0.5605790615081789,0.6450437307357789,-0.19914805889129603,0.539078116416931,-0.552727282047272,-0.23654916882514998,-0.550724625587463,-0.619959652423859,-0.317023456096649,0.7469089031219479,1.0785944461822499,Subsoil,-0.41000347825027295,-0.37334910885755396,-0.9797204302365379,-0.5609432475807329,-0.857783087697524
